,x,y,z,intensity
0,-4.940000057220459,-4.610000133514404,-0.14000000059604645,2.293177026047033e-08
1,-4.940000057220459,-4.5,0.3700000047683716,3.379838275918701e-08
2,-4.940000057220459,-4.400000095367432,0.3700000047683716,3.8804472524134326e-08
3,-4.940000057220459,-4.300000190734863,0.3700000047683716,4.420225252488308e-08
4,-4.940000057220459,-4.199999809265137,0.3700000047683716,4.988461199673111e-08
5,-4.940000057220459,-4.099999904632568,0.07000000029802322,5.030330285649143e-08
6,-4.940000057220459,-4.0,0.07000000029802322,5.6273648851856706e-08
7,-4.940000057220459,-3.9000000953674316,0.07000000029802322,6.210206038304023e-08
8,-4.940000057220459,-3.799999952316284,0.07000000029802322,0.3580956757068634
9,-4.940000057220459,-3.700000047683716,0.07000000029802322,0.41920167207717896
10,-4.940000057220459,-3.5999999046325684,0.07000000029802322,0.4880581498146057
11,-4.940000057220459,-3.5,0.4699999988079071,1.0138288736343384
12,-4.940000057220459,-3.4000000953674316,0.4699999988079071,1.1075286865234375
13,-4.940000057220459,-3.299999952316284,-0.6399999856948853,7.611214414282585e-08
14,-4.940000057220459,-3.200000047683716,0.8700000047683716,18.068483352661133
15,-4.940000057220459,-3.0999999046325684,0.8700000047683716,18.948575973510742
16,-4.940000057220459,-3.0,0.8700000047683716,19.613073348999023
17,-4.940000057220459,-2.9000000953674316,0.8700000047683716,20.01777458190918
18,-4.940000057220459,-2.799999952316284,0.8700000047683716,20.126277923583984
19,-4.940000057220459,-2.700000047683716,0.8700000047683716,19.913904190063477
20,-4.940000057220459,-2.5999999046325684,0.8700000047683716,19.371126174926758
21,-4.940000057220459,-2.5,0.8700000047683716,18.506025314331055
22,-4.940000057220459,-2.4000000953674316,0.8700000047683716,18.16839599609375
23,-4.940000057220459,-2.299999952316284,0.4699999988079071,33.85220718383789
24,-4.940000057220459,-2.299999952316284,0.5699999928474426,32.71904754638672
25,-4.940000057220459,-2.299999952316284,0.8700000047683716,16.808258056640625
26,-4.940000057220459,-2.200000047683716,0.4699999988079071,33.50380325317383
27,-4.940000057220459,-2.0999999046325684,0.4699999988079071,32.52562713623047
28,-4.940000057220459,-1.9900000095367432,0.4699999988079071,30.940628051757812
29,-4.940000057220459,-1.8899999856948853,0.4699999988079071,28.81098175048828
30,-4.940000057220459,-1.7899999618530273,0.4699999988079071,26.23470115661621
31,-4.940000057220459,-1.690000057220459,0.4699999988079071,23.337871551513672
