,x,y,z,intensity
0,-4.849999904632568,-3.200000047683716,0.47999998927116394,5.697571858753747e-10
1,-4.849999904632568,-2.299999952316284,0.47999998927116394,0.5086482763290405
2,-4.75,-3.609999895095825,1.1799999475479126,6.326448254156958e-10
3,-4.75,-3.509999990463257,1.1799999475479126,5.98943727947443e-10
4,-4.75,-3.4100000858306885,1.1799999475479126,5.505201849942409e-10
5,-4.75,-3.299999952316284,0.47999998927116394,6.349809011929608e-10
6,-4.75,-3.200000047683716,0.47999998927116394,5.996325103119204e-10
7,-4.75,-3.0999999046325684,-0.6299999952316284,6.255151396850067e-10
8,-4.75,-2.299999952316284,0.47999998927116394,0.5229761600494385
9,-4.75,-2.200000047683716,0.47999998927116394,0.4769556224346161
10,-4.75,-2.0999999046325684,0.47999998927116394,0.42431604862213135
11,-4.75,-2.0,0.47999998927116394,0.36770355701446533
12,-4.650000095367432,-3.7100000381469727,1.1799999475479126,6.534212060316236e-10
13,-4.650000095367432,-3.609999895095825,1.1799999475479126,6.446933542569866e-10
14,-4.650000095367432,-3.509999990463257,1.1799999475479126,6.199293300923614e-10
15,-4.650000095367432,-3.4100000858306885,1.1799999475479126,5.792474278010218e-10
16,-4.650000095367432,-3.299999952316284,0.47999998927116394,6.471115865380739e-10
17,-4.650000095367432,-3.200000047683716,0.47999998927116394,6.234913696445687e-10
18,-4.650000095367432,-3.0999999046325684,-0.6299999952316284,1.7605916724505732e-08
19,-4.650000095367432,-3.0,-0.6299999952316284,1.652120928952172e-08
20,-4.650000095367432,-2.9000000953674316,0.8799999952316284,3.350101862586996e-10
21,-4.650000095367432,-2.299999952316284,0.47999998927116394,0.5366603136062622
22,-4.650000095367432,-2.200000047683716,0.47999998927116394,0.4927496612071991
23,-4.650000095367432,-2.0999999046325684,0.47999998927116394,0.4411389231681824
24,-4.650000095367432,-2.0,0.47999998927116394,0.3844943642616272
25,-4.650000095367432,-1.899999976158142,0.47999998927116394,7.581657886505127
26,-4.650000095367432,-1.7999999523162842,0.47999998927116394,0.6507321000099182
27,-4.650000095367432,-1.690000057220459,0.47999998927116394,0.6179037690162659
28,-4.650000095367432,-1.090000033378601,0.07999999821186066,0.47974470257759094
29,-4.650000095367432,-0.9900000095367432,0.07999999821186066,0.40814095735549927
30,-4.650000095367432,-0.49000000953674316,-0.4300000071525574,0.3475518822669983
31,-4.650000095367432,-0.1899999976158142,-0.8299999833106995,0.36417797207832336
32,-4.539999961853027,-3.809999942779541,1.1799999475479126,6.35530406078999e-10
33,-4.539999961853027,-3.7100000381469727,1.1799999475479126,6.503930172208072e-10
34,-4.539999961853027,-3.609999895095825,1.1799999475479126,6.511048922241969e-10
35,-4.539999961853027,-3.509999990463257,1.1799999475479126,6.358567006259364e-10
