,x,y,z,intensity
0,-4.21999979019165,-1.7699999809265137,0.5600000023841858,0.07608319818973541
1,-4.21999979019165,-1.350000023841858,1.090000033378601,0.07295571267604828
2,-4.21999979019165,-1.2400000095367432,1.090000033378601,0.06600518524646759
3,-4.110000133514404,-2.299999952316284,-0.07000000029802322,0.004932844080030918
4,-4.110000133514404,-2.299999952316284,0.029999999329447746,0.00503910006955266
5,-4.110000133514404,-2.299999952316284,0.14000000059604645,0.005046256817877293
6,-4.110000133514404,-2.299999952316284,0.25,0.004957335069775581
7,-4.110000133514404,-2.200000047683716,0.14000000059604645,0.004984249360859394
8,-4.110000133514404,-2.200000047683716,0.25,0.005020319949835539
9,-4.110000133514404,-2.200000047683716,0.46000000834465027,0.004812332801520824
10,-4.110000133514404,-2.0899999141693115,0.25,0.07986846566200256
11,-4.110000133514404,-2.0899999141693115,0.46000000834465027,0.004960327874869108
12,-4.110000133514404,-1.9800000190734863,0.25,0.07750153541564941
13,-4.110000133514404,-1.9800000190734863,0.46000000834465027,0.0793282687664032
14,-4.110000133514404,-1.8799999952316284,0.029999999329447746,0.0616825595498085
15,-4.110000133514404,-1.8799999952316284,0.3499999940395355,0.07613734900951385
16,-4.110000133514404,-1.7699999809265137,0.029999999329447746,0.0037124406080693007
17,-4.110000133514404,-1.6699999570846558,0.6700000166893005,0.07614602148532867
18,-4.110000133514404,-1.6699999570846558,0.7699999809265137,0.0780489593744278
19,-4.110000133514404,-1.350000023841858,1.090000033378601,0.07487503439188004
20,-4.110000133514404,-1.2400000095367432,1.090000033378601,0.06900474429130554
21,-4.0,-2.8299999237060547,-0.6000000238418579,1.1177182512867034e-09
22,-4.0,-2.8299999237060547,-0.5,1.1140536271270207e-09
23,-4.0,-2.8299999237060547,-0.38999998569488525,1.1119715148666387e-09
24,-4.0,-2.8299999237060547,-0.2800000011920929,1.1113749920355076e-09
25,-4.0,-2.8299999237060547,-0.18000000715255737,1.1119060117081858e-09
26,-4.0,-2.8299999237060547,-0.07000000029802322,1.1129428489908832e-09
27,-4.0,-2.8299999237060547,0.25,1.1090273144276352e-09
28,-4.0,-2.7300000190734863,-0.8100000023841858,1.1204590588675956e-09
29,-4.0,-2.7300000190734863,-0.7099999785423279,1.119598636023511e-09
30,-4.0,-2.7300000190734863,-0.6000000238418579,1.1176741754326258e-09
31,-4.0,-2.7300000190734863,-0.5,1.115094017123397e-09
32,-4.0,-2.7300000190734863,-0.38999998569488525,1.649935654768342e-08
33,-4.0,-2.7300000190734863,-0.2800000011920929,1.649020475724683e-08
34,-4.0,-2.7300000190734863,-0.18000000715255737,1.6464566598983765e-08
35,-4.0,-2.7300000190734863,-0.07000000029802322,1.6420562687358142e-08
