,x,y,z,intensity
0,-6.360000133514404,-7.949999809265137,1.3700000047683716,0.053172655403614044
1,-6.360000133514404,-7.820000171661377,1.3700000047683716,0.0536695197224617
2,-6.360000133514404,-7.699999809265137,1.3700000047683716,0.054289087653160095
3,-6.360000133514404,-7.570000171661377,1.25,0.05743646249175072
4,-6.360000133514404,-7.449999809265137,1.25,0.057459261268377304
5,-6.360000133514404,-7.320000171661377,1.25,0.05733264237642288
6,-6.360000133514404,-7.199999809265137,1.1200000047683716,0.05706385150551796
7,-6.360000133514404,-7.070000171661377,1.1200000047683716,0.06513287872076035
8,-6.360000133514404,-6.949999809265137,1.1200000047683716,0.06478366255760193
9,-6.360000133514404,-6.820000171661377,1.0,0.0636577233672142
10,-6.360000133514404,-6.699999809265137,0.8700000047683716,0.06454232335090637
11,-6.360000133514404,-6.570000171661377,0.8700000047683716,0.06292504817247391
12,-6.360000133514404,-6.449999809265137,0.8700000047683716,0.06108025833964348
13,-6.360000133514404,-6.320000171661377,0.8700000047683716,0.0590074323117733
14,-6.360000133514404,-6.199999809265137,0.8700000047683716,0.07951924949884415
15,-6.360000133514404,-6.070000171661377,-1.2599999904632568,0.024739112704992294
16,-6.360000133514404,-5.949999809265137,-1.2599999904632568,0.014663583599030972
17,-6.360000133514404,-5.820000171661377,-1.2599999904632568,0.014010995626449585
18,-6.360000133514404,-5.699999809265137,-1.2599999904632568,0.013241914100944996
19,-6.360000133514404,-5.570000171661377,-1.2599999904632568,0.012376622296869755
20,-6.360000133514404,-5.449999809265137,-1.2599999904632568,0.011439324356615543
21,-6.360000133514404,-5.320000171661377,1.75,0.10644929111003876
22,-6.360000133514404,-5.190000057220459,1.75,0.10354476422071457
23,-6.360000133514404,-5.070000171661377,-0.7599999904632568,0.007907073944807053
24,-6.360000133514404,-4.940000057220459,-0.25999999046325684,0.0028978949412703514
25,-6.360000133514404,-4.820000171661377,-0.3799999952316284,0.0020749529357999563
26,-6.360000133514404,-4.690000057220459,-0.5099999904632568,0.0014574353117495775
27,-6.360000133514404,-4.570000171661377,-0.25999999046325684,0.003939395304769278
28,-6.360000133514404,-4.440000057220459,-0.25999999046325684,0.003384285606443882
29,-6.360000133514404,-4.320000171661377,-1.1299999952316284,0.003779631806537509
30,-6.360000133514404,-4.190000057220459,-1.1299999952316284,0.0027181822806596756
31,-6.360000133514404,-4.070000171661377,1.0,0.021833201870322227
32,-6.360000133514404,-3.940000057220459,1.0,0.018808236345648766
33,-6.360000133514404,-3.819999933242798,1.0,0.01684572547674179
34,-6.360000133514404,-3.690000057220459,1.0,0.013574176467955112
35,-6.360000133514404,-3.569999933242798,1.0,0.013022681698203087
36,-6.360000133514404,-3.440000057220459,1.0,0.0107186334207654
37,-6.360000133514404,-3.319999933242798,1.0,0.009138925932347775
38,-6.360000133514404,-3.190000057220459,1.0,0.00776122510433197
39,-6.360000133514404,-3.069999933242798,1.0,0.006149280350655317
40,-6.360000133514404,-2.940000057220459,1.0,0.002996110124513507
41,-6.360000133514404,-2.819999933242798,1.0,0.002720964141190052
42,-6.360000133514404,-2.690000057220459,1.0,0.0018373990897089243
43,-6.360000133514404,-2.569999933242798,1.0,0.0014331855345517397
44,-6.360000133514404,-2.440000057220459,1.0,0.0013094290625303984
45,-6.360000133514404,-2.319999933242798,-0.009999999776482582,0.0012727733701467514
46,-6.360000133514404,-2.190000057220459,1.0,0.001102502690628171
47,-6.360000133514404,-2.069999933242798,-0.25999999046325684,0.00035805776133202016
48,-6.360000133514404,-2.069999933242798,-0.009999999776482582,0.0013951126020401716
49,-6.360000133514404,-2.069999933242798,0.3700000047683716,0.0023320310283452272
50,-6.360000133514404,-1.940000057220459,-0.25999999046325684,0.0004918974009342492
51,-6.360000133514404,-1.940000057220459,-0.009999999776482582,0.0005437704385258257
52,-6.360000133514404,-1.940000057220459,0.11999999731779099,0.0007519706268794835
53,-6.360000133514404,-1.940000057220459,0.25,0.002069963840767741
54,-6.360000133514404,-1.940000057220459,0.3700000047683716,0.0023099184036254883
55,-6.360000133514404,-1.809999942779541,-0.25999999046325684,0.0005200980813242495
56,-6.360000133514404,-1.809999942779541,-0.009999999776482582,0.0004986576386727393
57,-6.360000133514404,-1.809999942779541,0.11999999731779099,0.0007673472282476723
58,-6.360000133514404,-1.809999942779541,0.25,0.0008949484908953309
59,-6.360000133514404,-1.809999942779541,0.3700000047683716,0.0009157120948657393
60,-6.360000133514404,-1.809999942779541,0.5,0.002584314439445734
61,-6.360000133514404,-1.690000057220459,-0.25999999046325684,0.0005463053239509463
62,-6.360000133514404,-1.559999942779541,-0.12999999523162842,0.0005372244049794972
63,-6.360000133514404,-1.440000057220459,0.11999999731779099,0.0011680802563205361
64,-6.360000133514404,-1.309999942779541,0.11999999731779099,0.0011790147982537746
65,-6.360000133514404,-1.190000057220459,0.5,0.0026588840410113335
66,-6.360000133514404,-1.059999942779541,0.5,0.002677319571375847
67,-6.360000133514404,-0.9399999976158142,0.5,0.0026486150454729795
68,-6.360000133514404,-0.8100000023841858,-0.12999999523162842,0.0017974827205762267
69,-6.360000133514404,-0.6899999976158142,-0.12999999523162842,0.0011091791093349457
70,-6.360000133514404,-0.5600000023841858,-0.12999999523162842,0.000904824526514858
71,-6.360000133514404,-0.4399999976158142,-0.12999999523162842,0.0017074164934456348
72,-6.360000133514404,-0.3100000023841858,-0.12999999523162842,0.008892660029232502
73,-6.360000133514404,-0.1899999976158142,-0.009999999776482582,0.009074860252439976
74,-6.360000133514404,-0.05999999865889549,-0.009999999776482582,0.010485522449016571
75,-6.360000133514404,0.05999999865889549,0.3700000047683716,0.015205356292426586
76,-6.360000133514404,0.1899999976158142,0.3700000047683716,0.017106536775827408
77,-6.360000133514404,0.3100000023841858,0.3700000047683716,0.018907340243458748
78,-6.360000133514404,0.4399999976158142,0.3700000047683716,0.020532002672553062
79,-6.360000133514404,0.5600000023841858,0.3700000047683716,0.022319700568914413
80,-6.360000133514404,0.6899999976158142,0.3700000047683716,0.013241125270724297
81,-6.360000133514404,0.8100000023841858,0.3700000047683716,0.014345243573188782
82,-6.360000133514404,0.9399999976158142,0.3700000047683716,0.015088886953890324
83,-6.360000133514404,1.059999942779541,0.3700000047683716,0.015398215502500534
84,-6.360000133514404,1.190000057220459,-1.7599999904632568,0.0739077478647232
85,-6.360000133514404,1.309999942779541,-1.7599999904632568,0.05528353527188301
86,-6.360000133514404,1.440000057220459,-1.8799999952316284,0.051962628960609436
87,-6.360000133514404,1.5700000524520874,-1.8799999952316284,0.04711499065160751
88,-6.360000133514404,1.690000057220459,-1.8799999952316284,0.06629686057567596
89,-6.360000133514404,1.8200000524520874,-1.8799999952316284,0.0461229607462883
90,-6.360000133514404,1.940000057220459,-1.8799999952316284,0.05858596786856651
91,-6.360000133514404,2.069999933242798,-1.7599999904632568,0.03910667449235916
92,-6.360000133514404,2.190000057220459,-1.6299999952316284,0.008558051660656929
93,-6.360000133514404,2.319999933242798,-1.6299999952316284,0.00724645983427763
94,-6.360000133514404,2.440000057220459,-1.6299999952316284,0.006762847304344177
95,-6.360000133514404,2.569999933242798,-1.6299999952316284,0.002216629683971405
96,-6.360000133514404,2.690000057220459,-1.6299999952316284,0.002390038687735796
97,-6.360000133514404,2.819999933242798,-1.6299999952316284,0.002644406398758292
98,-6.360000133514404,2.940000057220459,-1.6299999952316284,0.0029466948471963406
99,-6.360000133514404,3.069999933242798,-1.6299999952316284,0.003351220628246665
100,-6.360000133514404,3.190000057220459,-1.6299999952316284,0.0035660259891301394
101,-6.360000133514404,3.319999933242798,-1.6299999952316284,0.0030213340651243925
102,-6.360000133514404,3.440000057220459,-1.6299999952316284,0.0031491857953369617
103,-6.360000133514404,3.569999933242798,-1.6299999952316284,0.0032533928751945496
104,-6.360000133514404,3.690000057220459,-1.6299999952316284,0.0029890441801398993
105,-6.360000133514404,3.819999933242798,-1.6299999952316284,0.003028087317943573
106,-6.360000133514404,3.940000057220459,-1.6299999952316284,0.003069179831072688
107,-6.360000133514404,4.070000171661377,-1.6299999952316284,0.003093620063737035
108,-6.360000133514404,4.190000057220459,-1.6299999952316284,0.003103072289377451
109,-6.360000133514404,4.320000171661377,-1.6299999952316284,0.0030992678366601467
110,-6.360000133514404,4.440000057220459,1.8700000047683716,0.0002062005369225517
111,-6.360000133514404,4.570000171661377,1.8700000047683716,0.00016764159954618663
112,-6.360000133514404,4.699999809265137,1.8700000047683716,0.00013478212349582464
113,-6.360000133514404,4.820000171661377,-0.8799999952316284,7.742013963252248e-08
114,-6.360000133514404,4.949999809265137,-0.8799999952316284,8.002965756759295e-08
115,-6.360000133514404,5.070000171661377,-0.8799999952316284,8.237902449081957e-08
116,-6.360000133514404,5.199999809265137,-0.8799999952316284,8.445815780078192e-08
117,-6.360000133514404,5.320000171661377,-0.8799999952316284,5.564373495303698e-08
118,-6.360000133514404,5.449999809265137,0.8700000047683716,6.340682148220367e-07
119,-6.360000133514404,5.570000171661377,0.8700000047683716,6.341377911667223e-07
120,-6.360000133514404,5.699999809265137,0.8700000047683716,6.337345439533237e-07
121,-6.360000133514404,5.820000171661377,0.8700000047683716,5.172689157006971e-07
122,-6.360000133514404,5.949999809265137,0.8700000047683716,5.173144472792046e-07
123,-6.360000133514404,6.070000171661377,0.8700000047683716,1.298457874554515e-07
124,-6.230000019073486,-7.949999809265137,1.3700000047683716,0.05638493597507477
125,-6.230000019073486,-7.820000171661377,1.3700000047683716,0.05333997681736946
126,-6.230000019073486,-7.699999809265137,1.3700000047683716,0.05391595512628555
127,-6.230000019073486,-7.570000171661377,1.25,0.05788779631257057
128,-6.230000019073486,-7.449999809265137,1.25,0.05812239274382591
129,-6.230000019073486,-7.320000171661377,1.25,0.058216992765665054
130,-6.230000019073486,-7.199999809265137,1.1200000047683716,0.05869732052087784
131,-6.230000019073486,-7.070000171661377,1.1200000047683716,0.06666096299886703
132,-6.230000019073486,-6.949999809265137,1.1200000047683716,0.0665523111820221
133,-6.230000019073486,-6.820000171661377,1.0,0.06611280143260956
134,-6.230000019073486,-6.699999809265137,0.8700000047683716,0.06561372429132462
135,-6.230000019073486,-6.570000171661377,0.8700000047683716,0.06605719029903412
136,-6.230000019073486,-6.449999809265137,0.8700000047683716,0.06436996906995773
137,-6.230000019073486,-6.320000171661377,0.8700000047683716,0.08664602786302567
138,-6.230000019073486,-6.199999809265137,0.8700000047683716,0.08416430652141571
139,-6.230000019073486,-6.070000171661377,-1.2599999904632568,0.02708025835454464
140,-6.230000019073486,-5.949999809265137,-1.2599999904632568,0.025860313326120377
141,-6.230000019073486,-5.820000171661377,-1.2599999904632568,0.02389480359852314
142,-6.230000019073486,-5.699999809265137,-1.2599999904632568,0.022369755432009697
143,-6.230000019073486,-5.570000171661377,-1.2599999904632568,0.013220964930951595
144,-6.230000019073486,-5.449999809265137,-1.2599999904632568,0.012265943922102451
145,-6.230000019073486,-5.320000171661377,1.75,0.16672377288341522
146,-6.230000019073486,-5.190000057220459,1.75,0.16232870519161224
147,-6.230000019073486,-5.070000171661377,-0.7599999904632568,0.008569617755711079
148,-6.230000019073486,-4.940000057220459,-0.25999999046325684,0.0031490647234022617
149,-6.230000019073486,-4.820000171661377,-0.3799999952316284,0.002377759665250778
150,-6.230000019073486,-4.690000057220459,-0.5099999904632568,0.001654631458222866
151,-6.230000019073486,-4.570000171661377,-0.25999999046325684,0.004626698326319456
152,-6.230000019073486,-4.440000057220459,-0.25999999046325684,0.00399751728400588
153,-6.230000019073486,-4.320000171661377,-1.1299999952316284,0.004121824633330107
