,x,y,z,intensity
0,-4.940000057220459,-4.710000038146973,0.36000001430511475,3.6914325818315774e-08
1,-4.940000057220459,-4.610000133514404,-0.14000000059604645,3.365353862250231e-08
2,-4.940000057220459,-4.510000228881836,0.36000001430511475,4.957687949058709e-08
3,-4.940000057220459,-4.400000095367432,0.36000001430511475,5.692275806268299e-08
4,-4.940000057220459,-4.300000190734863,0.36000001430511475,0.44540882110595703
5,-4.940000057220459,-4.199999809265137,0.36000001430511475,0.5180237889289856
6,-4.940000057220459,-4.099999904632568,0.05999999865889549,7.381536448747283e-08
7,-4.940000057220459,-4.0,0.05999999865889549,0.3716237545013428
8,-4.940000057220459,-3.9000000953674316,0.05999999865889549,0.43894049525260925
9,-4.940000057220459,-3.799999952316284,0.05999999865889549,0.5163461565971375
10,-4.940000057220459,-3.700000047683716,0.05999999865889549,0.6045299172401428
11,-4.940000057220459,-3.5999999046325684,0.05999999865889549,0.7039234042167664
12,-4.940000057220459,-3.5,0.4699999988079071,1.4641021490097046
13,-4.940000057220459,-3.4000000953674316,0.4699999988079071,14.031181335449219
14,-4.940000057220459,-3.299999952316284,-0.4399999976158142,0.41904303431510925
15,-4.940000057220459,-3.200000047683716,0.8700000047683716,26.25044822692871
16,-4.940000057220459,-3.0999999046325684,0.8700000047683716,27.540773391723633
17,-4.940000057220459,-3.0,0.8700000047683716,28.519479751586914
18,-4.940000057220459,-2.9000000953674316,0.8700000047683716,29.12194061279297
19,-4.940000057220459,-2.799999952316284,0.8700000047683716,29.29472541809082
20,-4.940000057220459,-2.700000047683716,0.8700000047683716,29.001272201538086
21,-4.940000057220459,-2.5999999046325684,0.8700000047683716,29.725004196166992
22,-4.940000057220459,-2.5,0.8700000047683716,28.532363891601562
23,-4.940000057220459,-2.4000000953674316,0.8700000047683716,26.466938018798828
24,-4.940000057220459,-2.299999952316284,0.8700000047683716,24.499319076538086
25,-4.940000057220459,-2.200000047683716,0.8700000047683716,22.210712432861328
26,-4.940000057220459,-2.0999999046325684,0.8700000047683716,33.97648620605469
27,-4.940000057220459,-2.0,0.8700000047683716,30.469812393188477
28,-4.940000057220459,-1.899999976158142,0.8700000047683716,26.764747619628906
29,-4.940000057220459,-1.7899999618530273,0.8700000047683716,23.01350975036621
30,-4.940000057220459,-1.690000057220459,0.8700000047683716,19.359115600585938
31,-4.940000057220459,-1.590000033378601,0.8700000047683716,15.924519538879395
32,-4.940000057220459,-1.4900000095367432,0.8700000047683716,12.804596900939941
33,-4.940000057220459,-1.3899999856948853,0.8700000047683716,10.061856269836426
34,-4.940000057220459,-1.2899999618530273,0.9700000286102295,1.8299036026000977
35,-4.940000057220459,-1.190000057220459,0.9700000286102295,1.4691615104675293
36,-4.940000057220459,-1.090000033378601,0.9700000286102295,1.153775691986084
37,-4.940000057220459,-0.9900000095367432,0.9700000286102295,0.8867822289466858
38,-4.940000057220459,-0.8899999856948853,0.9700000286102295,0.014087637886404991
39,-4.940000057220459,-0.7900000214576721,0.9700000286102295,0.012912747450172901
40,-4.940000057220459,-0.6899999976158142,0.9700000286102295,0.011627172119915485
41,-4.940000057220459,-0.5899999737739563,-0.03999999910593033,3.5419633388519287
42,-4.940000057220459,-0.49000000953674316,-0.03999999910593033,0.41403502225875854
43,-4.940000057220459,-0.38999998569488525,-0.03999999910593033,0.29628244042396545
44,-4.940000057220459,-0.28999999165534973,-0.8399999737739563,9.65575885772705
45,-4.940000057220459,-0.1899999976158142,-0.8399999737739563,7.381805896759033
46,-4.940000057220459,-0.09000000357627869,-0.7400000095367432,4.21253776550293
47,-4.940000057220459,0.009999999776482582,-0.7400000095367432,2.949761152267456
48,-4.940000057220459,0.10999999940395355,-0.7400000095367432,0.372907429933548
49,-4.940000057220459,0.20999999344348907,-0.7400000095367432,0.2633199989795685
50,-4.940000057220459,0.3100000023841858,-0.7400000095367432,0.1898968517780304
51,-4.940000057220459,0.4099999964237213,-0.7400000095367432,0.1270095705986023
52,-4.940000057220459,0.5099999904632568,-0.7400000095367432,8.289064545863312e-09
53,-4.940000057220459,0.6100000143051147,-0.6399999856948853,1.0235648773004868e-08
54,-4.940000057220459,0.7099999785423279,-0.23999999463558197,1.2255872761102182e-08
55,-4.940000057220459,0.8100000023841858,-0.6399999856948853,9.963096090359613e-06
56,-4.940000057220459,0.9200000166893005,-0.7400000095367432,1.2569134923978709e-05
57,-4.940000057220459,1.0199999809265137,-0.7400000095367432,1.491437797085382e-05
58,-4.940000057220459,1.1200000047683716,-0.7400000095367432,1.6934043742367066e-05
59,-4.940000057220459,1.2200000286102295,0.25999999046325684,1.753846117935609e-05
60,-4.940000057220459,1.3200000524520874,0.25999999046325684,1.8479586287867278e-05
61,-4.940000057220459,1.4199999570846558,0.25999999046325684,1.865333251771517e-05
62,-4.940000057220459,1.5199999809265137,0.25999999046325684,1.8049011487164535e-05
63,-4.940000057220459,1.6200000047683716,0.25999999046325684,9.465837138122879e-06
64,-4.940000057220459,1.7200000286102295,0.25999999046325684,8.702052582520992e-06
65,-4.940000057220459,1.8200000524520874,0.25999999046325684,7.675592314626556e-06
66,-4.940000057220459,1.9199999570846558,0.25999999046325684,6.503667918877909e-06
67,-4.840000152587891,-4.710000038146973,0.36000001430511475,3.204215204277716e-08
68,-4.840000152587891,-4.610000133514404,-0.14000000059604645,2.8804807428173262e-08
69,-4.840000152587891,-4.510000228881836,0.36000001430511475,4.366237149611152e-08
70,-4.840000152587891,-4.400000095367432,0.36000001430511475,5.055774465745344e-08
71,-4.840000152587891,-4.300000190734863,0.36000001430511475,0.39778122305870056
72,-4.840000152587891,-4.199999809265137,0.36000001430511475,0.46496593952178955
73,-4.840000152587891,-4.099999904632568,0.05999999865889549,6.662525464662394e-08
74,-4.840000152587891,-4.0,0.05999999865889549,0.326508492231369
75,-4.840000152587891,-3.9000000953674316,0.05999999865889549,0.3879169523715973
76,-4.840000152587891,-3.799999952316284,0.05999999865889549,0.45915648341178894
77,-4.840000152587891,-3.700000047683716,0.05999999865889549,0.5410857796669006
78,-4.840000152587891,-3.5999999046325684,0.05999999865889549,0.634366512298584
79,-4.840000152587891,-3.5,0.4699999988079071,1.3856686353683472
80,-4.840000152587891,-3.4000000953674316,1.0700000524520874,26.16786766052246
81,-4.840000152587891,-3.299999952316284,-0.4399999976158142,0.3645237386226654
82,-4.840000152587891,-3.200000047683716,-0.6399999856948853,0.2774871289730072
83,-4.840000152587891,-3.0999999046325684,0.8700000047683716,27.034427642822266
84,-4.840000152587891,-3.0,0.8700000047683716,28.16206932067871
85,-4.840000152587891,-2.9000000953674316,0.8700000047683716,28.92618751525879
86,-4.840000152587891,-2.799999952316284,0.8700000047683716,29.265426635742188
87,-4.840000152587891,-2.700000047683716,0.8700000047683716,29.134191513061523
88,-4.840000152587891,-2.5999999046325684,0.8700000047683716,28.50849151611328
89,-4.840000152587891,-2.5,0.8700000047683716,28.90983772277832
90,-4.840000152587891,-2.4000000953674316,0.8700000047683716,26.918041229248047
91,-4.840000152587891,-2.4000000953674316,0.9700000286102295,24.986520767211914
92,-4.840000152587891,-2.299999952316284,0.8700000047683716,25.026569366455078
93,-4.840000152587891,-2.200000047683716,0.8700000047683716,22.7791690826416
